Year,Month,Day,pr(mm),etr(mm),rmax(%),sph(kg/kg),srad(Wm-2),vs(mps),th(DegreesClockwisefromnorth),ClimateRegion
2002,2,8,0.0,3.2,90.1,0.00393,199.2,2.5,304,3
2002,2,9,0.0,3.2,82.3,0.0059,119.0,3.5,90,3
2002,2,10,4.5,3.5,100.0,0.00759,109.7,2.8,133,3
2002,2,11,0.0,4.5,83.9,0.00445,201.4,3.8,300,3
2002,2,12,0.0,4.0,75.9,0.00369,204.8,2.8,314,3
2002,2,13,0.0,2.7,79.0,0.00355,102.4,2.0,299,3
2002,2,14,0.0,4.7,76.5,0.00442,206.3,3.7,31,3
2002,2,15,0.4,3.1,91.0,0.00617,125.7,2.8,73,3
2002,2,16,0.0,4.6,87.9,0.00511,159.2,3.3,256,3
2002,2,17,0.0,5.6,79.1,0.00291,218.9,5.0,295,3
2002,2,18,0.0,3.9,77.4,0.00263,219.1,3.3,25,3
2002,2,19,0.0,3.9,82.3,0.00512,193.6,3.3,134,3
2002,2,20,1.7,4.2,92.0,0.00745,84.5,5.4,175,3
2002,2,21,3.7,5.1,100.0,0.00661,214.4,2.7,251,3
2002,2,22,0.0,3.6,71.3,0.00518,167.2,1.7,294,3
2002,2,23,2.5,2.2,99.1,0.00548,106.8,1.9,8,3
2002,2,24,0.0,4.2,87.2,0.00381,229.6,2.8,18,3
2002,2,25,0.0,4.0,74.9,0.00448,228.2,2.0,137,3
2002,2,26,1.2,5.2,87.3,0.00582,191.2,4.4,231,3
2002,2,27,0.0,6.3,73.0,0.00195,233.7,7.2,292,3
2002,2,28,0.0,3.6,64.9,0.00161,242.4,2.7,300,3
2003,2,1,0.0,3.8,86.1,0.00469,184.2,5.3,286,3
2003,2,2,0.0,4.0,85.8,0.00426,185.6,3.2,267,3
2003,2,3,0.9,3.9,93.2,0.00634,185.5,4.2,215,3
2003,2,4,3.4,4.4,100.0,0.00656,144.9,5.7,230,3
2003,2,5,0.0,3.8,85.8,0.00315,195.4,3.5,330,3
2003,2,6,18.6,1.9,90.9,0.00623,69.0,3.6,67,3
2003,2,7,0.0,2.2,100.0,0.00601,76.2,4.2,305,3
2003,2,8,0.0,2.5,83.9,0.00305,74.8,3.3,316,3
2003,2,9,8.4,1.3,88.4,0.00357,62.7,1.0,320,3
2003,2,10,1.7,4.1,100.0,0.005,162.5,4.4,276,3
2003,2,11,0.0,3.5,90.1,0.00317,207.3,3.3,307,3
2003,2,12,0.0,4.4,84.4,0.00358,190.9,3.9,283,3
2003,2,13,0.0,4.0,83.5,0.00301,206.3,2.8,312,3
2003,2,14,0.0,4.2,68.5,0.00438,172.0,3.0,174,3
2003,2,15,0.0,5.3,92.3,0.00732,201.0,4.0,187,3
2003,2,16,22.3,2.8,100.0,0.009,79.8,3.5,156,3
2003,2,17,0.8,3.0,100.0,0.00636,142.7,3.2,283,3
2003,2,18,0.0,3.0,92.4,0.00424,215.4,2.3,302,3
2003,2,19,0.0,2.8,85.7,0.00549,203.6,1.6,96,3
2003,2,20,0.0,3.0,91.7,0.00756,92.4,3.6,71,3
2003,2,21,3.4,4.0,96.3,0.00986,146.0,4.6,107,3
2003,2,22,21.5,5.1,100.0,0.01069,99.4,8.7,183,3
2003,2,23,0.0,5.1,85.0,0.00458,225.0,5.9,256,3
2003,2,24,0.0,3.8,77.4,0.00466,226.2,1.7,241,3
2003,2,25,0.0,3.5,83.4,0.00619,206.8,1.5,149,3
2003,2,26,12.9,4.0,97.1,0.00813,146.2,4.1,101,3
2003,2,27,22.1,4.3,100.0,0.00912,139.3,3.6,160,3
2003,2,28,0.0,3.8,92.4,0.00669,226.7,3.1,34,3
2004,2,1,11.6,1.9,100.0,0.00494,40.4,7.6,53,3
2004,2,2,1.9,2.4,90.3,0.00685,65.7,5.9,73,3
2004,2,3,0.0,3.1,95.1,0.00598,135.9,3.1,246,3
2004,2,4,0.0,3.2,87.2,0.00405,183.4,3.0,3,3
2004,2,5,0.0,3.4,94.7,0.00805,129.4,6.5,92,3
2004,2,6,28.2,5.5,93.7,0.01017,124.9,7.7,165,3
2004,2,7,0.0,5.9,100.0,0.0041,198.3,7.5,277,3
2004,2,8,0.0,3.0,77.0,0.00282,198.2,4.7,342,3
2004,2,9,0.0,1.9,87.5,0.00571,87.7,2.0,41,3
2004,2,10,1.0,1.7,92.0,0.00617,59.5,2.0,340,3
2004,2,11,7.8,1.5,100.0,0.00627,36.6,3.0,358,3
2004,2,12,12.0,2.4,100.0,0.00732,70.3,2.9,47,3
2004,2,13,8.7,2.6,87.6,0.0055,134.9,3.5,12,3
2004,2,14,31.3,2.3,100.0,0.00652,50.2,4.7,50,3
2004,2,15,0.5,4.6,100.0,0.0057,177.3,5.0,247,3
2004,2,16,0.0,2.8,91.4,0.00444,180.0,4.9,7,3
2004,2,17,1.6,2.2,88.8,0.00389,80.8,5.3,8,3
2004,2,18,0.0,3.7,88.4,0.00341,216.9,4.3,329,3
2004,2,19,0.0,4.0,84.6,0.00336,221.4,3.4,264,3
2004,2,20,0.0,4.5,87.0,0.0053,205.9,4.6,221,3
2004,2,21,0.0,5.3,92.2,0.00624,191.3,5.2,250,3
2004,2,22,0.0,3.6,81.6,0.00389,213.8,2.0,316,3
2004,2,23,3.7,3.6,84.8,0.00574,179.5,3.1,78,3
2004,2,24,5.3,3.0,100.0,0.00807,113.6,2.9,55,3
2004,2,25,16.5,2.9,90.0,0.00563,46.2,8.3,53,3
2004,2,26,7.6,2.1,100.0,0.00425,78.1,6.0,35,3
2004,2,27,0.0,2.5,85.5,0.00336,106.3,5.5,343,3
2004,2,28,0.4,4.6,84.0,0.00306,239.4,4.6,12,3
2004,2,29,0.0,4.9,86.5,0.00543,221.0,3.8,62,3
2005,2,1,0.0,2.7,88.3,0.00432,57.6,5.0,32,3
2005,2,2,8.5,2.0,98.6,0.00524,40.9,5.0,44,3
2005,2,3,9.0,1.6,100.0,0.00637,53.2,2.8,67,3
2005,2,4,0.0,3.6,90.8,0.00391,185.6,5.0,358,3
2005,2,5,0.0,3.8,86.4,0.00383,192.0,3.9,13,3
2005,2,6,0.0,4.2,90.8,0.00518,186.7,4.3,44,3
2005,2,7,0.0,3.2,92.8,0.0059,126.8,2.8,50,3
2005,2,8,0.0,2.9,89.0,0.00665,174.4,1.3,110,3
2005,2,9,4.8,2.2,89.9,0.00819,44.4,3.2,200,3
2005,2,10,0.0,4.8,99.6,0.00453,203.7,8.2,287,3
2005,2,11,0.0,4.2,83.4,0.00269,208.5,6.0,307,3
2005,2,12,0.0,4.5,85.6,0.00337,206.4,4.3,285,3
2005,2,13,0.0,3.5,80.7,0.00462,122.6,2.6,223,3
2005,2,14,2.2,2.6,97.9,0.00647,77.4,3.7,175,3
2005,2,15,0.0,3.7,93.8,0.00794,200.1,2.0,170,3
2005,2,16,0.0,4.7,93.3,0.00922,137.0,4.2,224,3
2005,2,17,0.0,4.8,90.9,0.00573,191.5,5.0,291,3
2005,2,18,0.0,4.5,80.0,0.00268,219.2,4.3,332,3
2005,2,19,0.0,3.1,69.9,0.00306,206.6,1.5,355,3
2005,2,20,0.0,4.0,77.3,0.00624,112.1,3.1,148,3
2005,2,21,0.0,6.3,91.9,0.00829,156.6,5.7,205,3
2005,2,22,0.9,5.1,94.5,0.00863,182.1,3.0,244,3
2005,2,23,2.9,4.7,89.9,0.00917,189.9,2.6,203,3
2005,2,24,0.7,4.8,100.0,0.00883,158.6,3.7,210,3
2005,2,25,2.9,3.2,98.2,0.00576,59.4,4.2,28,3
2005,2,26,1.4,3.9,91.9,0.00547,168.5,4.4,40,3
2005,2,27,48.0,2.9,100.0,0.00754,51.5,6.9,65,3
2005,2,28,0.5,5.4,100.0,0.00587,197.5,6.3,266,3
2006,2,1,0.0,2.8,85.2,0.00391,189.3,1.9,264,3
2006,2,2,57.2,1.9,100.0,0.00752,103.5,4.1,137,3
2006,2,3,4.7,4.0,100.0,0.00943,177.6,3.6,202,3
2006,2,4,3.0,3.7,100.0,0.00682,156.5,7.5,216,3
2006,2,5,0.0,3.8,76.8,0.00282,198.1,5.9,277,3
2006,2,6,0.0,3.6,78.5,0.00419,162.3,3.7,225,3
2006,2,7,2.7,3.3,100.0,0.0058,154.3,4.8,247,3
2006,2,8,0.0,3.6,88.4,0.00283,202.6,3.8,300,3
2006,2,9,0.0,3.7,83.6,0.00315,201.5,4.6,286,3
2006,2,10,0.0,2.9,84.5,0.00381,202.8,2.3,67,3
2006,2,11,6.5,3.8,100.0,0.00563,69.2,6.8,194,3
2006,2,12,0.0,3.6,81.6,0.00271,187.1,7.3,285,3
2006,2,13,0.0,3.0,78.6,0.00247,154.1,5.0,290,3
2006,2,14,0.0,3.3,81.5,0.00271,212.7,2.6,243,3
2006,2,15,0.0,3.5,79.7,0.00387,209.4,2.0,167,3
2006,2,16,0.0,4.0,93.9,0.00626,208.3,2.8,122,3
2006,2,17,0.0,4.1,96.0,0.00736,181.9,3.0,225,3
2006,2,18,5.6,3.7,91.3,0.00785,120.3,3.0,283,3
2006,2,19,0.0,2.9,100.0,0.00467,57.5,4.2,36,3
2006,2,20,0.0,1.8,93.5,0.00661,82.1,1.7,100,3
2006,2,21,1.9,3.3,98.4,0.00832,111.0,3.5,244,3
2006,2,22,0.0,5.1,97.2,0.00933,188.8,4.3,219,3
2006,2,23,1.1,3.1,97.4,0.00837,102.9,4.3,253,3
2006,2,24,0.0,5.1,87.4,0.00446,181.4,4.3,21,3
2006,2,25,40.4,1.5,100.0,0.00815,56.5,2.9,112,3
2006,2,26,1.3,4.7,100.0,0.0049,206.9,6.1,11,3
2006,2,27,0.0,3.6,81.5,0.0032,235.1,2.6,335,3
2006,2,28,0.0,5.8,87.6,0.00439,235.8,4.1,249,3
2007,2,1,45.3,2.8,85.0,0.00688,69.4,4.0,170,3
2007,2,2,1.0,5.8,99.9,0.00656,179.6,5.2,237,3
2007,2,3,0.0,3.5,81.4,0.00299,142.1,3.8,306,3
2007,2,4,0.0,4.0,62.7,0.00256,162.3,2.9,309,3
2007,2,5,0.0,4.2,68.0,0.00226,189.9,3.8,308,3
2007,2,6,0.0,3.7,59.8,0.00226,194.5,2.7,317,3
2007,2,7,0.0,5.3,79.6,0.00435,192.4,4.9,257,3
2007,2,8,0.0,4.5,80.3,0.00494,166.5,3.3,297,3
2007,2,9,1.1,2.9,72.2,0.00443,62.9,2.8,309,3
2007,2,10,0.0,3.8,82.9,0.00358,145.4,3.6,322,3
2007,2,11,0.0,3.5,79.3,0.00327,200.3,2.1,5,3
2007,2,12,0.0,4.1,82.3,0.00629,174.1,2.5,104,3
2007,2,13,14.7,4.7,85.9,0.00791,115.8,4.9,143,3
2007,2,14,0.0,4.8,98.9,0.00533,205.7,6.9,259,3
2007,2,15,0.0,3.4,71.7,0.00293,159.8,3.3,305,3
2007,2,16,0.0,3.9,68.1,0.00227,210.1,4.3,299,3
2007,2,17,0.0,4.2,69.2,0.00222,216.7,4.1,259,3
2007,2,18,0.0,4.6,79.6,0.00253,219.9,6.7,294,3
2007,2,19,0.0,4.0,73.3,0.00241,220.2,2.6,304,3
2007,2,20,0.0,4.8,76.2,0.00481,165.6,4.8,212,3
2007,2,21,1.4,5.0,84.5,0.00698,92.6,5.0,225,3
2007,2,22,0.0,7.9,85.5,0.0053,221.3,5.6,281,3
2007,2,23,0.0,6.0,75.3,0.00294,214.1,3.9,347,3
2007,2,24,0.0,5.5,74.1,0.00519,191.3,4.9,99,3
2007,2,25,3.6,6.7,87.7,0.00797,138.5,6.6,176,3
2007,2,26,0.0,5.7,99.3,0.00541,226.9,3.0,257,3
2007,2,27,0.0,5.8,78.4,0.00501,227.1,2.6,287,3
2007,2,28,0.0,6.5,75.5,0.00535,231.1,3.7,37,3
2008,2,1,2.4,3.5,100.0,0.00679,129.2,5.8,182,3
2008,2,2,0.0,3.0,85.5,0.00422,190.4,1.9,343,3
2008,2,3,0.0,2.7,93.7,0.00633,178.8,1.5,73,3
2008,2,4,0.0,3.5,96.2,0.00774,183.8,1.9,162,3
2008,2,5,0.0,5.0,96.2,0.0101,183.0,3.6,162,3
2008,2,6,4.9,6.4,98.4,0.00975,156.2,6.3,194,3
2008,2,7,0.0,4.3,100.0,0.00565,193.3,3.3,268,3
2008,2,8,0.0,4.0,87.2,0.0041,200.4,2.5,272,3
2008,2,9,0.0,4.6,82.7,0.00536,190.7,3.4,250,3
2008,2,10,0.0,5.7,85.8,0.00355,205.6,4.2,301,3
2008,2,11,0.0,4.4,75.9,0.00367,204.7,2.7,339,3
2008,2,12,3.3,3.9,93.3,0.00784,106.9,4.1,129,3
2008,2,13,0.3,3.9,100.0,0.00654,138.6,6.3,240,3
2008,2,14,0.0,3.3,85.9,0.00306,213.3,2.4,298,3
2008,2,15,0.0,3.4,90.6,0.00406,206.2,1.9,259,3
2008,2,16,0.0,3.5,82.2,0.00531,149.4,2.1,297,3
2008,2,17,1.9,6.2,95.3,0.00871,202.8,5.9,140,3
2008,2,18,44.5,3.6,100.0,0.00854,143.7,5.0,214,3
2008,2,19,0.0,4.7,84.2,0.00349,221.5,4.2,292,3
2008,2,20,0.0,4.1,79.6,0.00379,208.8,2.2,253,3
2008,2,21,23.6,2.4,90.0,0.00675,74.2,3.9,82,3
2008,2,22,43.3,3.6,100.0,0.01018,127.7,2.4,165,3
2008,2,23,9.9,4.7,100.0,0.00833,181.2,3.4,252,3
2008,2,24,0.0,4.0,91.3,0.00545,223.9,2.2,301,3
2008,2,25,0.0,4.0,89.6,0.00569,197.9,2.8,298,3
2008,2,26,11.2,7.1,100.0,0.00774,152.8,6.9,220,3
2008,2,27,0.0,5.1,77.8,0.00286,221.2,7.8,295,3
2008,2,28,0.0,3.6,76.8,0.00242,238.2,3.6,307,3
2008,2,29,0.0,4.1,78.8,0.00369,235.3,2.7,57,3
2009,2,1,0.0,3.8,77.1,0.00322,174.5,2.8,213,3
2009,2,2,1.8,2.5,90.9,0.00544,103.6,1.8,213,3
2009,2,3,0.0,5.0,84.3,0.00277,194.9,6.1,302,3
2009,2,4,0.0,3.8,61.8,0.00149,201.0,7.5,295,3
2009,2,5,0.0,3.0,66.8,0.00138,202.7,3.3,320,3
2009,2,6,0.0,3.5,65.7,0.00196,198.6,2.2,264,3
2009,2,7,0.0,4.2,68.3,0.00293,201.2,2.2,220,3
2009,2,8,0.0,4.6,80.3,0.00458,196.5,3.0,244,3
2009,2,9,0.0,3.8,83.7,0.0056,187.4,2.3,195,3
2009,2,10,0.0,4.7,92.0,0.00669,192.9,3.3,159,3
2009,2,11,0.0,6.9,93.4,0.00803,191.6,6.6,187,3
2009,2,12,0.0,6.3,92.5,0.0055,207.1,5.1,262,3
2009,2,13,1.9,4.8,69.8,0.00356,207.0,2.3,298,3
2009,2,14,3.3,2.3,99.4,0.00701,102.1,2.4,237,3
2009,2,15,0.0,2.8,94.9,0.00665,94.6,2.6,332,3
2009,2,16,0.0,4.5,92.6,0.00407,212.6,4.1,327,3
2009,2,17,0.0,3.9,83.0,0.00369,216.3,3.0,41,3
2009,2,18,1.8,6.2,84.7,0.00718,126.8,7.0,199,3
2009,2,19,12.9,5.5,100.0,0.0059,206.4,7.1,252,3
2009,2,20,0.0,4.2,73.5,0.00206,230.2,4.2,314,3
2009,2,21,0.0,4.0,66.9,0.00294,228.5,2.6,115,3
2009,2,22,0.0,5.5,83.4,0.00356,218.7,5.4,282,3
2009,2,23,0.0,4.3,73.3,0.00215,228.6,3.4,343,3
2009,2,24,0.0,3.9,73.6,0.0033,205.8,3.3,36,3
2009,2,25,0.0,4.0,85.1,0.00578,129.4,4.1,73,3
2009,2,26,0.0,4.5,90.7,0.007,135.5,3.8,122,3
2009,2,27,0.0,5.7,92.0,0.00708,192.9,4.2,159,3
2009,2,28,25.2,5.9,90.8,0.00841,182.1,5.7,196,3
2010,2,1,9.7,3.1,100.0,0.00473,111.7,4.5,43,3
2010,2,2,1.8,1.4,100.0,0.00615,116.5,4.1,8,3
2010,2,3,0.0,3.2,80.8,0.00444,189.6,3.2,337,3
2010,2,4,0.0,3.0,92.7,0.00635,90.1,5.8,71,3
2010,2,5,26.0,2.5,100.0,0.00889,85.2,7.4,136,3
2010,2,6,0.0,3.2,91.0,0.00493,145.8,7.5,270,3
2010,2,7,0.0,3.1,80.3,0.00335,132.6,3.7,317,3
2010,2,8,0.0,2.6,100.0,0.00433,186.9,2.2,7,3
2010,2,9,4.7,1.6,100.0,0.00586,89.5,3.8,172,3
2010,2,10,0.0,4.5,61.3,0.00238,206.5,8.7,299,3
2010,2,11,0.0,3.5,59.5,0.00247,192.3,4.5,305,3
2010,2,12,20.0,1.4,88.7,0.00359,57.6,3.4,12,3
2010,2,13,0.0,3.3,81.3,0.00292,165.2,5.3,313,3
2010,2,14,0.0,4.0,78.9,0.00301,206.9,3.4,291,3
2010,2,15,3.3,2.2,100.0,0.00398,74.3,4.1,225,3
2010,2,16,0.0,4.1,74.2,0.00248,202.6,6.3,292,3
2010,2,17,0.0,4.3,73.9,0.00259,165.3,6.1,290,3
2010,2,18,0.0,5.0,66.8,0.00259,220.1,4.9,291,3
2010,2,19,0.0,4.3,77.5,0.00313,214.8,2.5,285,3
2010,2,20,0.0,3.3,84.5,0.00359,220.9,1.2,315,3
2010,2,21,0.0,4.3,93.4,0.00501,218.9,2.5,134,3
2010,2,22,10.2,2.8,100.0,0.0078,146.0,3.1,168,3
2010,2,23,0.0,3.9,100.0,0.00636,217.9,3.5,283,3
2010,2,24,0.9,2.6,100.0,0.00407,121.0,4.4,305,3
2010,2,25,0.0,4.9,64.1,0.0022,236.2,7.2,302,3
2010,2,26,0.0,5.1,58.5,0.00217,232.3,4.9,289,3
2010,2,27,0.0,4.4,61.9,0.00254,145.9,4.4,275,3
2010,2,28,0.0,5.9,73.9,0.00293,230.3,5.3,291,3
2011,2,1,0.0,4.3,97.9,0.00692,165.0,3.9,81,3
2011,2,2,12.7,4.1,100.0,0.00813,149.4,5.5,213,3
2011,2,3,18.7,3.9,73.1,0.00406,99.6,4.3,178,3
2011,2,4,4.0,2.5,87.2,0.00483,73.0,4.3,136,3
2011,2,5,17.2,2.1,89.7,0.0061,46.9,3.1,249,3
2011,2,6,0.0,3.7,76.1,0.00449,190.1,3.4,275,3
2011,2,7,12.8,1.3,80.1,0.00479,45.0,1.3,238,3
2011,2,8,0.0,3.1,99.3,0.00398,200.0,6.1,288,3
2011,2,9,2.2,3.4,95.8,0.00333,183.9,2.7,168,3
2011,2,10,3.4,2.4,82.7,0.00475,125.6,3.0,335,3
2011,2,11,0.0,2.9,90.1,0.00398,192.6,3.0,342,3
2011,2,12,0.0,4.6,80.7,0.00257,210.6,4.5,302,3
2011,2,13,0.0,4.6,82.6,0.00268,210.1,3.6,283,3
2011,2,14,0.0,5.6,93.3,0.00324,213.4,4.5,259,3
2011,2,15,0.0,5.0,99.9,0.00387,210.8,4.4,174,3
2011,2,16,0.0,3.9,79.1,0.00632,89.3,4.2,93,3
2011,2,17,0.0,4.6,91.7,0.00712,180.9,2.9,67,3
2011,2,18,0.0,5.3,91.9,0.00693,211.6,3.4,238,3
2011,2,19,0.0,5.5,80.6,0.00676,185.4,3.2,303,3
2011,2,20,0.0,4.9,82.1,0.00607,214.3,2.9,75,3
2011,2,21,0.0,7.2,82.7,0.0072,215.3,5.0,214,3
2011,2,22,0.0,7.3,90.3,0.00796,209.0,5.4,255,3
2011,2,23,0.0,4.8,96.5,0.00596,223.1,3.5,161,3
2011,2,24,0.0,6.1,100.0,0.0059,221.0,4.0,65,3
2011,2,25,4.8,5.7,91.5,0.0079,149.0,5.3,207,3
2011,2,26,0.0,5.1,87.8,0.00585,227.8,2.3,326,3
2011,2,27,0.0,5.7,94.4,0.0066,226.4,2.4,197,3
2011,2,28,5.9,8.6,92.4,0.00832,226.1,5.1,195,3
2012,2,1,0.0,4.7,88.9,0.00642,149.1,3.0,12,3
2012,2,2,0.0,5.2,96.1,0.00725,181.2,3.4,296,3
2012,2,3,0.0,5.8,94.9,0.00551,164.5,4.7,114,3
2012,2,4,0.0,5.7,90.2,0.00758,163.7,4.1,51,3
2012,2,5,0.0,3.9,87.9,0.00865,90.4,3.2,221,3
2012,2,6,0.0,3.1,94.3,0.00728,85.6,2.9,125,3
2012,2,7,0.0,3.2,85.9,0.0067,119.3,2.3,137,3
2012,2,8,0.0,4.1,91.9,0.00466,187.7,2.4,325,3
2012,2,9,0.0,4.3,91.6,0.00335,185.1,2.9,357,3
2012,2,10,0.0,2.5,97.3,0.00496,81.9,1.7,116,3
2012,2,11,0.0,2.5,100.0,0.00454,155.5,6.4,301,3
2012,2,12,0.0,4.7,66.6,0.00114,214.3,6.3,318,3
2012,2,13,0.0,3.8,73.3,0.00141,195.0,2.3,303,3
2012,2,14,1.9,2.3,86.5,0.00371,54.4,1.8,6,3
2012,2,15,0.0,4.0,97.5,0.00653,198.9,1.8,83,3
2012,2,16,3.1,3.7,86.4,0.00865,90.1,3.3,6,3
2012,2,17,0.0,4.1,91.0,0.00814,161.9,2.3,303,3
2012,2,18,11.2,3.4,79.6,0.00833,84.7,3.2,79,3
2012,2,19,22.4,5.0,100.0,0.009,143.7,5.6,211,3
2012,2,20,0.0,4.3,88.9,0.00483,215.6,5.9,338,3
2012,2,21,0.0,3.4,93.8,0.00502,119.5,2.3,81,3
2012,2,22,0.0,5.4,99.2,0.00664,199.1,3.6,226,3
2012,2,23,0.0,9.5,79.1,0.00922,212.5,7.0,223,3
2012,2,24,11.7,8.6,100.0,0.00997,176.1,8.6,224,3
2012,2,25,0.0,6.1,63.7,0.00368,220.9,7.1,321,3
2012,2,26,5.4,3.7,79.2,0.0033,126.6,2.8,132,3
2012,2,27,17.6,2.5,88.5,0.00684,89.2,2.3,158,3
2012,2,28,6.5,4.3,89.6,0.00794,143.8,2.7,125,3
2012,2,29,2.3,7.2,74.7,0.00829,207.7,6.1,1,3
2013,2,1,0.0,5.1,77.7,0.00262,180.2,4.9,292,3
2013,2,2,0.0,3.9,77.1,0.00231,192.0,2.5,344,3
2013,2,3,0.0,5.6,69.6,0.00297,190.6,4.6,282,3
2013,2,4,0.0,3.8,88.4,0.00299,153.9,2.7,290,3
2013,2,5,0.0,3.7,78.4,0.00444,119.7,2.5,243,3
2013,2,6,0.0,2.7,79.9,0.00703,104.1,1.5,247,3
2013,2,7,27.0,3.5,92.5,0.00839,83.9,3.8,60,3
2013,2,8,0.0,4.2,100.0,0.00687,193.6,4.1,289,3
2013,2,9,0.0,4.6,90.0,0.00504,203.2,4.0,178,3
2013,2,10,0.0,6.4,96.0,0.00541,175.4,5.1,70,3
2013,2,11,12.4,6.0,80.0,0.00939,119.3,5.7,10,3
2013,2,12,44.7,2.3,96.9,0.00844,119.2,2.0,344,3
2013,2,13,18.2,4.2,100.0,0.00937,127.7,4.7,249,3
2013,2,14,0.0,4.0,80.6,0.00517,186.8,4.0,301,3
2013,2,15,0.0,3.5,91.4,0.00423,212.0,2.2,330,3
2013,2,16,0.8,2.8,100.0,0.00375,117.9,4.5,291,3
